"cell_id"	"var0"	"var1"	"var2"	"var3"	"var4"	"var5"	"var6"	"var7"	"var8"	"var9"
"c1"	1	0	0	0	0	0	0	0	0	1
"c2"	0	0	0	0	0	0	0	0	0	1
"c3"	0	0	2	0	0	0	0	0	0	3
"c4"	1	2	0	0	0	0	2	2	2	2
"c5"	1	0	0	0	1	0	0	2	0	1
"c6"	1	0	0	1	1	0	0	2	2	2
"c7"	1	0	0	3	2	0	3	2	3	0
"c8"	3	0	1	0	0	0	3	0	0	0
"c9"	1	0	0	0	0	0	0	0	0	0
"c10"	1	0	0	0	0	0	0	0	0	1
"c11"	1	3	2	0	0	0	0	0	3	0
"c12"	1	3	0	0	0	0	0	0	0	0
"c13"	2	0	0	0	0	0	0	0	0	1
"c14"	1	0	0	0	1	0	0	0	3	1
"c15"	2	2	0	0	1	0	2	2	2	2
"c16"	1	0	0	1	3	0	3	2	2	3
"c17"	3	0	0	0	0	0	0	3	0	1
"c18"	1	0	0	0	0	0	0	0	0	0
"c19"	0	0	0	0	0	0	0	0	0	1
"c20"	1	0	0	0	0	0	0	0	0	0
"c21"	1	0	0	0	0	0	0	3	0	0
"c22"	1	0	0	1	1	0	0	2	2	2
"c23"	3	0	0	0	0	0	0	2	0	3
"c24"	1	3	0	0	2	0	0	3	0	1
"c25"	1	2	0	0	1	2	2	3	2	1
"c26"	2	0	0	0	2	0	0	2	0	0
"c27"	1	0	1	3	0	0	0	0	0	0
"c28"	1	3	0	0	1	0	0	2	2	0
"c29"	0	2	0	0	1	2	0	3	3	1
"c30"	0	0	0	0	3	0	0	2	3	3
"c31"	1	0	0	0	0	0	0	0	3	1
"c32"	1	0	0	0	1	0	0	2	3	2
"c33"	1	2	0	0	2	0	0	2	2	1
"c34"	0	0	0	0	0	0	0	3	0	2
"c35"	2	0	0	0	1	0	0	2	2	0
"c36"	1	0	0	0	3	0	0	3	3	1
"c37"	1	0	3	3	2	3	0	2	0	0
"c38"	1	1	0	0	1	0	0	2	1	2
"c39"	1	0	0	0	1	0	0	2	0	1
"c40"	1	0	0	0	0	0	0	0	3	3
"c41"	1	0	0	0	0	0	0	1	0	0
"c42"	1	0	0	1	1	0	0	2	2	3
"c43"	1	0	0	0	0	0	0	0	0	1
"c44"	1	0	0	0	0	0	0	3	0	0
